accelerateType,attributeAcceleration,attributeAggression,attributeAgility,attributeBalance,attributeBallControl,attributeComposure,attributeCrossing,attributeCurve,attributeDefensiveAwareness,attributeDribbling,attributeFinishing,attributeFkAccuracy,attributeGkDiving,attributeGkHandling,attributeGkKicking,attributeGkPositioning,attributeGkReflexes,attributeHeadingAccuracy,attributeInterceptions,attributeJumping,attributeLongPassing,attributeLongShots,attributePenalties,attributePositioning,attributeReactions,attributeShortPassing,attributeShotPower,attributeSlidingTackle,attributeSprintSpeed,attributeStamina,attributeStandingTackle,attributeStrength,attributeVision,attributeVolleys,bodytype,commonName,eaId,foot,height,overall,playstyles,playstylesPlus,positions,rolesPlus,rolesPlusPlus,skillMoves,weakFoot,weight,player_origin_id,debug_index,__true_player_id,archetype,metarating,__player_id
CONTROLLED_EXPLOSIVE,86,90,90,93,91,90,83,83,88,88,81,65,10,7,16,13,14,55,88,80,92,84,67,83,90,92,80,86,80,98,92,80,90,62,Average Short,Stanislav Lobotka,67325299,Right,170,89,"['Tiki Taka', 'Whipped Pass', 'Intercept', 'Technical', 'First Touch', 'Press Proven', 'Relentless']","['Pinged Pass', 'Anticipate']","['CM', 'CDM']","['CM Box to Box', 'CM Playmaker', 'CM Half-Winger']","['CDM Holding', 'CDM Centre-Half', 'CDM Deep-Lying Playmaker', 'CM Holding', 'CM Deep-Lying Playmaker']",5,5,68.0,67325299_199,199,67325299,deep_lying_playmaker,88.4590637523629,67325299_199_deep_lying_playmaker
CONTROLLED_EXPLOSIVE,86,90,90,93,91,90,83,83,88,88,81,65,10,7,16,13,14,55,88,80,92,84,67,83,90,92,80,86,80,98,92,80,90,62,Average Short,Stanislav Lobotka,67325299,Right,170,89,"['Tiki Taka', 'Whipped Pass', 'Intercept', 'Technical', 'First Touch', 'Press Proven', 'Relentless']","['Pinged Pass', 'Anticipate']","['CM', 'CDM']","['CM Box to Box', 'CM Playmaker', 'CM Half-Winger']","['CDM Holding', 'CDM Centre-Half', 'CDM Deep-Lying Playmaker', 'CM Holding', 'CM Deep-Lying Playmaker']",5,5,68.0,67325299_199,199,67325299,holding,85.96880843375777,67325299_199_holding
CONTROLLED_EXPLOSIVE,86,90,90,93,91,90,83,83,88,88,81,65,10,7,16,13,14,55,88,80,92,84,67,83,90,92,80,86,80,98,92,80,90,62,Average Short,Stanislav Lobotka,67325299,Right,170,89,"['Tiki Taka', 'Whipped Pass', 'Intercept', 'Technical', 'First Touch', 'Press Proven', 'Relentless']","['Pinged Pass', 'Anticipate']","['CM', 'CDM']","['CM Box to Box', 'CM Playmaker', 'CM Half-Winger']","['CDM Holding', 'CDM Centre-Half', 'CDM Deep-Lying Playmaker', 'CM Holding', 'CM Deep-Lying Playmaker']",5,5,68.0,67325299_199,199,67325299,centre_half,82.37250064384425,67325299_199_centre_half
MOSTLY_EXPLOSIVE,96,70,93,91,88,84,85,88,62,89,85,66,9,11,11,12,8,59,70,85,83,83,64,89,87,84,83,47,95,94,56,75,90,73,Lean Medium,Rafa,67325411,Right,172,87,"['Technical', 'First Touch', 'Quick Step', 'Trivela', 'Acrobatic']","['Rapid', 'Flair']","['CAM', 'ST']","['CAM Playmaker', 'CAM Half Winger', 'ST Advanced Forward']","['CAM Shadow Striker', 'ST False 9']",4,4,66.0,67325411_200,200,67325411,false_nine,83.96974014812554,67325411_200_false_nine
MOSTLY_EXPLOSIVE,96,70,93,91,88,84,85,88,62,89,85,66,9,11,11,12,8,59,70,85,83,83,64,89,87,84,83,47,95,94,56,75,90,73,Lean Medium,Rafa,67325411,Right,172,87,"['Technical', 'First Touch', 'Quick Step', 'Trivela', 'Acrobatic']","['Rapid', 'Flair']","['CAM', 'ST']","['CAM Playmaker', 'CAM Half Winger', 'ST Advanced Forward']","['CAM Shadow Striker', 'ST False 9']",4,4,66.0,67325411_200,200,67325411,shadow_striker,85.8394922472308,67325411_200_shadow_striker
CONTROLLED_LENGTHY,88,86,86,88,89,91,87,88,86,89,89,83,11,7,10,14,13,88,86,92,91,89,76,91,89,94,95,83,88,91,85,92,91,85,Lean Tall,Philip Billing,67329578,Left,197,91,"['Power Shot', 'Tiki Taka', 'Intercept', 'Anticipate', 'Technical', 'First Touch', 'Trickster', 'Press Proven', 'Relentless', 'Long Throw']","['Incisive Pass', 'Bruiser']","['CM', 'CDM', 'CAM']","['CM Playmaker', 'CAM Playmaker', 'CAM Shadow Striker']","['CDM Deep-Lying Playmaker', 'CM Box to Box', 'CM Deep-Lying Playmaker']",4,5,80.0,67329578_201,201,67329578,deep_lying_playmaker,89.68288429677253,67329578_201_deep_lying_playmaker
CONTROLLED_LENGTHY,88,86,86,88,89,91,87,88,86,89,89,83,11,7,10,14,13,88,86,92,91,89,76,91,89,94,95,83,88,91,85,92,91,85,Lean Tall,Philip Billing,67329578,Left,197,91,"['Power Shot', 'Tiki Taka', 'Intercept', 'Anticipate', 'Technical', 'First Touch', 'Trickster', 'Press Proven', 'Relentless', 'Long Throw']","['Incisive Pass', 'Bruiser']","['CM', 'CDM', 'CAM']","['CM Playmaker', 'CAM Playmaker', 'CAM Shadow Striker']","['CDM Deep-Lying Playmaker', 'CM Box to Box', 'CM Deep-Lying Playmaker']",4,5,80.0,67329578_201,201,67329578,box_to_box,91.13247553461308,67329578_201_box_to_box
MOSTLY_EXPLOSIVE,87,65,90,90,91,90,81,85,60,86,82,76,10,8,14,15,16,55,52,70,84,80,70,86,88,87,80,38,84,85,56,64,90,74,Lean Medium,Todd Cantwell,67334612,Right,177,86,"['Finesse Shot', 'Incisive Pass', 'Intercept', 'Technical', 'Flair', 'First Touch', 'Relentless']",['Pinged Pass'],"['CAM', 'CM', 'LM']","['CM Half-Winger', 'LM Wide Playmaker', 'CAM Playmaker']",['CAM Half Winger'],5,4,70.0,67334612_202,202,67334612,half_winger,80.95671955910356,67334612_202_half_winger
CONTROLLED_EXPLOSIVE,93,83,92,99,96,92,99,99,90,93,85,99,12,13,9,8,16,72,88,87,99,85,87,92,90,99,87,88,95,92,89,88,99,82,Unique,Crystal Dunn,67335200,Right,155,94,"['Power Shot', 'Incisive Pass', 'Pinged Pass', 'Long Ball Pass', 'Tiki Taka', 'Intercept', 'Flair', 'Press Proven', 'Quick Step', 'Acrobatic']","['Rapid', 'Relentless']","['CM', 'RB', 'RM', 'LW']","['CM Holding', 'CM Deep-Lying Playmaker', 'LW Wide Playmaker']","['RB Wingback', 'RB Attacking Wingback', 'CM Box to Box', 'CM Half-Winger', 'RM Wide Playmaker']",5,5,55.0,67335200_203,203,67335200,attacking_wingback,91.88546978719197,67335200_203_attacking_wingback
CONTROLLED_EXPLOSIVE,93,83,92,99,96,92,99,99,90,93,85,99,12,13,9,8,16,72,88,87,99,85,87,92,90,99,87,88,95,92,89,88,99,82,Unique,Crystal Dunn,67335200,Right,155,94,"['Power Shot', 'Incisive Pass', 'Pinged Pass', 'Long Ball Pass', 'Tiki Taka', 'Intercept', 'Flair', 'Press Proven', 'Quick Step', 'Acrobatic']","['Rapid', 'Relentless']","['CM', 'RB', 'RM', 'LW']","['CM Holding', 'CM Deep-Lying Playmaker', 'LW Wide Playmaker']","['RB Wingback', 'RB Attacking Wingback', 'CM Box to Box', 'CM Half-Winger', 'RM Wide Playmaker']",5,5,55.0,67335200_203,203,67335200,wingback,91.29336719636488,67335200_203_wingback
CONTROLLED_EXPLOSIVE,93,83,92,99,96,92,99,99,90,93,85,99,12,13,9,8,16,72,88,87,99,85,87,92,90,99,87,88,95,92,89,88,99,82,Unique,Crystal Dunn,67335200,Right,155,94,"['Power Shot', 'Incisive Pass', 'Pinged Pass', 'Long Ball Pass', 'Tiki Taka', 'Intercept', 'Flair', 'Press Proven', 'Quick Step', 'Acrobatic']","['Rapid', 'Relentless']","['CM', 'RB', 'RM', 'LW']","['CM Holding', 'CM Deep-Lying Playmaker', 'LW Wide Playmaker']","['RB Wingback', 'RB Attacking Wingback', 'CM Box to Box', 'CM Half-Winger', 'RM Wide Playmaker']",5,5,55.0,67335200_203,203,67335200,box_to_box,93.85422145295095,67335200_203_box_to_box
CONTROLLED_EXPLOSIVE,93,83,92,99,96,92,99,99,90,93,85,99,12,13,9,8,16,72,88,87,99,85,87,92,90,99,87,88,95,92,89,88,99,82,Unique,Crystal Dunn,67335200,Right,155,94,"['Power Shot', 'Incisive Pass', 'Pinged Pass', 'Long Ball Pass', 'Tiki Taka', 'Intercept', 'Flair', 'Press Proven', 'Quick Step', 'Acrobatic']","['Rapid', 'Relentless']","['CM', 'RB', 'RM', 'LW']","['CM Holding', 'CM Deep-Lying Playmaker', 'LW Wide Playmaker']","['RB Wingback', 'RB Attacking Wingback', 'CM Box to Box', 'CM Half-Winger', 'RM Wide Playmaker']",5,5,55.0,67335200_203,203,67335200,wide_playmaker,92.18015061810014,67335200_203_wide_playmaker
CONTROLLED_EXPLOSIVE,93,83,92,99,96,92,99,99,90,93,85,99,12,13,9,8,16,72,88,87,99,85,87,92,90,99,87,88,95,92,89,88,99,82,Unique,Crystal Dunn,67335200,Right,155,94,"['Power Shot', 'Incisive Pass', 'Pinged Pass', 'Long Ball Pass', 'Tiki Taka', 'Intercept', 'Flair', 'Press Proven', 'Quick Step', 'Acrobatic']","['Rapid', 'Relentless']","['CM', 'RB', 'RM', 'LW']","['CM Holding', 'CM Deep-Lying Playmaker', 'LW Wide Playmaker']","['RB Wingback', 'RB Attacking Wingback', 'CM Box to Box', 'CM Half-Winger', 'RM Wide Playmaker']",5,5,55.0,67335200_203,203,67335200,half_winger,91.32606289200149,67335200_203_half_winger
MOSTLY_EXPLOSIVE,86,95,92,95,91,93,84,85,88,90,75,81,9,12,10,16,15,71,90,87,89,85,80,82,90,91,93,86,83,88,91,80,86,72,Average Medium,Ismaël Bennacer,67335618,Left,175,89,"['Pinged Pass', 'Tiki Taka', 'Anticipate', 'Technical', 'Relentless']","['Incisive Pass', 'Intercept']","['CDM', 'CM', 'CAM']","['CDM Deep-Lying Playmaker', 'CM Box to Box', 'CM Deep-Lying Playmaker']","['CDM Holding', 'CM Holding', 'CAM Half Winger']",4,4,70.0,67335618_204,204,67335618,holding,86.3934489296177,67335618_204_holding
MOSTLY_EXPLOSIVE,86,95,92,95,91,93,84,85,88,90,75,81,9,12,10,16,15,71,90,87,89,85,80,82,90,91,93,86,83,88,91,80,86,72,Average Medium,Ismaël Bennacer,67335618,Left,175,89,"['Pinged Pass', 'Tiki Taka', 'Anticipate', 'Technical', 'Relentless']","['Incisive Pass', 'Intercept']","['CDM', 'CM', 'CAM']","['CDM Deep-Lying Playmaker', 'CM Box to Box', 'CM Deep-Lying Playmaker']","['CDM Holding', 'CM Holding', 'CAM Half Winger']",4,4,70.0,67335618_204,204,67335618,half_winger,82.27946367684312,67335618_204_half_winger
EXPLOSIVE,84,72,91,95,92,85,87,91,50,94,84,82,9,8,10,8,13,57,50,74,87,80,80,89,78,89,82,45,85,83,40,63,92,88,Unique,Debinha,67335757,Right,155,89,"['Technical', 'Flair', 'First Touch', 'Quick Step', 'Acrobatic']","['Trickster', 'Trivela']","['ST', 'RM', 'CAM']","['RM Inside Forward', 'CAM Playmaker', 'ST Advanced Forward']","['CAM Half Winger', 'ST False 9']",5,5,52.0,67335757_205,205,67335757,half_winger,79.5114687604778,67335757_205_half_winger
EXPLOSIVE,84,72,91,95,92,85,87,91,50,94,84,82,9,8,10,8,13,57,50,74,87,80,80,89,78,89,82,45,85,83,40,63,92,88,Unique,Debinha,67335757,Right,155,89,"['Technical', 'Flair', 'First Touch', 'Quick Step', 'Acrobatic']","['Trickster', 'Trivela']","['ST', 'RM', 'CAM']","['RM Inside Forward', 'CAM Playmaker', 'ST Advanced Forward']","['CAM Half Winger', 'ST False 9']",5,5,52.0,67335757_205,205,67335757,false_nine,83.12674588941606,67335757_205_false_nine
MOSTLY_EXPLOSIVE,95,76,94,90,90,87,83,88,43,89,89,80,8,12,13,16,14,57,37,74,74,84,85,85,88,85,86,54,89,82,36,58,84,79,Lean Medium,Christian Pulisic,67336660,Right,177,87,"['Finesse Shot', 'Rapid', 'Flair']",['Technical'],"['RM', 'RW', 'LW']","['LW Winger', 'LW Inside Forward']","['RM Inside Forward', 'RW Inside Forward']",4,5,69.0,67336660_206,206,67336660,inside_forward,84.28454655441395,67336660_206_inside_forward
CONTROLLED,87,76,88,88,88,91,65,68,44,88,88,68,12,7,8,13,13,90,28,93,65,78,90,90,91,91,92,22,93,84,32,90,94,92,Lean Tall,Tammy Abraham,67340216,Right,195,88,"['Finesse Shot', 'Chip Shot', 'Power Header', 'Rapid', 'Flair', 'Trickster', 'Quick Step']","['Power Shot', 'Press Proven']",['ST'],['ST False 9'],"['ST Advanced Forward', 'ST Poacher', 'ST Target Forward']",5,5,86.0,67340216_207,207,67340216,poacher,88.13397325894044,67340216_207_poacher
CONTROLLED,87,76,88,88,88,91,65,68,44,88,88,68,12,7,8,13,13,90,28,93,65,78,90,90,91,91,92,22,93,84,32,90,94,92,Lean Tall,Tammy Abraham,67340216,Right,195,88,"['Finesse Shot', 'Chip Shot', 'Power Header', 'Rapid', 'Flair', 'Trickster', 'Quick Step']","['Power Shot', 'Press Proven']",['ST'],['ST False 9'],"['ST Advanced Forward', 'ST Poacher', 'ST Target Forward']",5,5,86.0,67340216_207,207,67340216,advanced_forward,88.40611566214938,67340216_207_advanced_forward
CONTROLLED,87,76,88,88,88,91,65,68,44,88,88,68,12,7,8,13,13,90,28,93,65,78,90,90,91,91,92,22,93,84,32,90,94,92,Lean Tall,Tammy Abraham,67340216,Right,195,88,"['Finesse Shot', 'Chip Shot', 'Power Header', 'Rapid', 'Flair', 'Trickster', 'Quick Step']","['Power Shot', 'Press Proven']",['ST'],['ST False 9'],"['ST Advanced Forward', 'ST Poacher', 'ST Target Forward']",5,5,86.0,67340216_207,207,67340216,target_forward,86.59619613763978,67340216_207_target_forward
MOSTLY_EXPLOSIVE,96,57,96,83,89,84,88,86,44,91,77,66,6,6,14,10,13,47,43,68,80,78,79,85,84,85,88,38,93,75,44,55,87,80,Unique,Ousmane Dembélé,67340307,Left,178,88,"['Pinged Pass', 'Rapid', 'Flair', 'Trickster', 'Relentless']",['Quick Step'],"['RW', 'RM', 'CAM']","['RM Wide Playmaker', 'CAM Playmaker', 'RW Winger']",['RW Inside Forward'],5,5,67.0,67340307_208,208,67340307,inside_forward,84.01319078477916,67340307_208_inside_forward
MOSTLY_EXPLOSIVE,94,30,94,94,91,87,83,89,43,95,88,70,7,11,10,11,13,48,39,70,80,79,81,89,85,90,80,31,87,90,38,65,90,85,Unique,Jadon Sancho,67341913,Right,180,90,"['Finesse Shot', 'Pinged Pass', 'Rapid', 'Flair', 'Trivela']","['Technical', 'Trickster']","['LM', 'RM', 'LW']","['RM Inside Forward', 'LM Wide Midfielder', 'LM Wide Playmaker', 'LW Inside Forward']","['RM Winger', 'LM Inside Forward']",5,4,76.0,67341913_209,209,67341913,inside_forward,86.40895832149678,67341913_209_inside_forward
MOSTLY_EXPLOSIVE,94,30,94,94,91,87,83,89,43,95,88,70,7,11,10,11,13,48,39,70,80,79,81,89,85,90,80,31,87,90,38,65,90,85,Unique,Jadon Sancho,67341913,Right,180,90,"['Finesse Shot', 'Pinged Pass', 'Rapid', 'Flair', 'Trivela']","['Technical', 'Trickster']","['LM', 'RM', 'LW']","['RM Inside Forward', 'LM Wide Midfielder', 'LM Wide Playmaker', 'LW Inside Forward']","['RM Winger', 'LM Inside Forward']",5,4,76.0,67341913_209,209,67341913,winger,87.03737127626036,67341913_209_winger
CONTROLLED_EXPLOSIVE,90,74,91,90,95,93,88,96,56,94,91,87,7,9,13,16,16,67,53,83,85,87,86,90,90,88,91,41,90,82,47,82,91,85,Average Short,Lieke Martens van Leer,67342612,Right,170,90,"['Incisive Pass', 'Tiki Taka', 'Whipped Pass', 'Flair', 'Trickster', 'Relentless', 'Low Driven Shot']","['Technical', 'First Touch']","['LW', 'LM']","['LM Winger', 'LM Wide Playmaker', 'LW Winger', 'LW Wide Playmaker']","['LM Wide Midfielder', 'LM Inside Forward', 'LW Inside Forward']",5,5,66.0,67342612_210,210,67342612,wide_midfielder,86.74586602116266,67342612_210_wide_midfielder
CONTROLLED_EXPLOSIVE,90,74,91,90,95,93,88,96,56,94,91,87,7,9,13,16,16,67,53,83,85,87,86,90,90,88,91,41,90,82,47,82,91,85,Average Short,Lieke Martens van Leer,67342612,Right,170,90,"['Incisive Pass', 'Tiki Taka', 'Whipped Pass', 'Flair', 'Trickster', 'Relentless', 'Low Driven Shot']","['Technical', 'First Touch']","['LW', 'LM']","['LM Winger', 'LM Wide Playmaker', 'LW Winger', 'LW Wide Playmaker']","['LM Wide Midfielder', 'LM Inside Forward', 'LW Inside Forward']",5,5,66.0,67342612_210,210,67342612,inside_forward,88.13203157773233,67342612_210_inside_forward
EXPLOSIVE,94,70,91,88,86,80,83,76,46,88,86,73,11,12,10,17,7,51,51,75,70,87,86,92,88,87,87,44,91,83,54,70,88,80,Average Short,Nikita Parris,67344523,Right,162,86,"['Power Shot', 'Pinged Pass', 'Rapid', 'First Touch']",['Trivela'],"['RM', 'RW', 'ST']","['RM Inside Forward', 'RW Inside Forward', 'ST Advanced Forward']","['RM Winger', 'ST False 9']",4,4,54.0,67344523_211,211,67344523,winger,82.6164115932447,67344523_211_winger
EXPLOSIVE,94,70,91,88,86,80,83,76,46,88,86,73,11,12,10,17,7,51,51,75,70,87,86,92,88,87,87,44,91,83,54,70,88,80,Average Short,Nikita Parris,67344523,Right,162,86,"['Power Shot', 'Pinged Pass', 'Rapid', 'First Touch']",['Trivela'],"['RM', 'RW', 'ST']","['RM Inside Forward', 'RW Inside Forward', 'ST Advanced Forward']","['RM Winger', 'ST False 9']",4,4,54.0,67344523_211,211,67344523,false_nine,80.72832982339942,67344523_211_false_nine
MOSTLY_EXPLOSIVE,91,81,92,91,93,83,84,90,73,92,81,77,14,6,10,7,9,68,70,83,88,81,87,93,86,90,93,78,90,90,76,75,90,85,Average Medium,Nedim Bajrami,67346504,Right,179,89,"['Finesse Shot', 'Pinged Pass', 'Tiki Taka', 'First Touch', 'Press Proven', 'Quick Step', 'Relentless']","['Technical', 'Incisive Pass']","['CAM', 'RW']","['CAM Shadow Striker', 'RW Inside Forward', 'RW Wide Playmaker']","['CAM Playmaker', 'CAM Half Winger', 'CAM Classic 10']",4,4,68.0,67346504_212,212,67346504,playmaker,87.62451818775968,67346504_212_playmaker
MOSTLY_EXPLOSIVE,91,81,92,91,93,83,84,90,73,92,81,77,14,6,10,7,9,68,70,83,88,81,87,93,86,90,93,78,90,90,76,75,90,85,Average Medium,Nedim Bajrami,67346504,Right,179,89,"['Finesse Shot', 'Pinged Pass', 'Tiki Taka', 'First Touch', 'Press Proven', 'Quick Step', 'Relentless']","['Technical', 'Incisive Pass']","['CAM', 'RW']","['CAM Shadow Striker', 'RW Inside Forward', 'RW Wide Playmaker']","['CAM Playmaker', 'CAM Half Winger', 'CAM Classic 10']",4,4,68.0,67346504_212,212,67346504,half_winger,86.16514642370117,67346504_212_half_winger
MOSTLY_EXPLOSIVE,91,81,92,91,93,83,84,90,73,92,81,77,14,6,10,7,9,68,70,83,88,81,87,93,86,90,93,78,90,90,76,75,90,85,Average Medium,Nedim Bajrami,67346504,Right,179,89,"['Finesse Shot', 'Pinged Pass', 'Tiki Taka', 'First Touch', 'Press Proven', 'Quick Step', 'Relentless']","['Technical', 'Incisive Pass']","['CAM', 'RW']","['CAM Shadow Striker', 'RW Inside Forward', 'RW Wide Playmaker']","['CAM Playmaker', 'CAM Half Winger', 'CAM Classic 10']",4,4,68.0,67346504_212,212,67346504,classic_ten,88.04464085666785,67346504_212_classic_ten
CONTROLLED_EXPLOSIVE,90,89,88,88,94,90,75,80,82,90,86,72,5,10,8,11,10,82,83,90,90,85,74,91,90,95,87,82,90,92,85,80,95,82,Average Medium,Davide Frattesi,67348671,Right,178,90,"['Finesse Shot', 'Power Shot', 'Pinged Pass', 'Intercept', 'Anticipate', 'Rapid', 'First Touch', 'Relentless']","['Incisive Pass', 'Tiki Taka']","['CM', 'CAM']","['CM Holding', 'CM Half-Winger', 'CAM Half Winger']","['CM Box to Box', 'CM Playmaker', 'CAM Playmaker']",4,4,74.0,67348671_213,213,67348671,playmaker,89.50211037092217,67348671_213_playmaker
CONTROLLED_EXPLOSIVE,90,89,88,88,94,90,75,80,82,90,86,72,5,10,8,11,10,82,83,90,90,85,74,91,90,95,87,82,90,92,85,80,95,82,Average Medium,Davide Frattesi,67348671,Right,178,90,"['Finesse Shot', 'Power Shot', 'Pinged Pass', 'Intercept', 'Anticipate', 'Rapid', 'First Touch', 'Relentless']","['Incisive Pass', 'Tiki Taka']","['CM', 'CAM']","['CM Holding', 'CM Half-Winger', 'CAM Half Winger']","['CM Box to Box', 'CM Playmaker', 'CAM Playmaker']",4,4,74.0,67348671_213,213,67348671,box_to_box,91.69510163151536,67348671_213_box_to_box
EXPLOSIVE,90,85,95,91,88,86,92,88,87,90,81,90,11,7,9,11,10,60,92,80,83,86,96,87,87,87,88,87,81,92,90,72,90,85,Average Medium,Sergio Gómez,67350675,Left,171,87,"['Incisive Pass', 'Jockey', 'Intercept', 'Technical', 'Flair']",['Whipped Pass'],['LB'],"['LB Fullback', 'LB Wingback', 'LB Attacking Wingback']",['LB Falseback'],4,3,68.0,67350675_214,214,67350675,falseback,84.28289440780463,67350675_214_falseback
MOSTLY_EXPLOSIVE,92,85,98,91,91,86,95,90,81,91,91,81,9,6,9,12,12,54,77,88,87,97,58,97,91,91,85,72,91,94,78,85,85,87,Lean Medium,Alexis Saelemaekers,67351528,Right,180,90,"['Tiki Taka', 'Technical', 'Rapid', 'First Touch', 'Trickster', 'Quick Step', 'Relentless', 'Trivela']","['Finesse Shot', 'Whipped Pass']","['LM', 'RM', 'RW', 'LW']","['RM Wide Playmaker', 'LM Wide Midfielder', 'RW Wide Playmaker']","['RM Wide Midfielder', 'LM Wide Playmaker', 'RW Inside Forward', 'LW Wide Playmaker']",4,4,72.0,67351528_215,215,67351528,wide_midfielder,90.77152666077262,67351528_215_wide_midfielder
MOSTLY_EXPLOSIVE,92,85,98,91,91,86,95,90,81,91,91,81,9,6,9,12,12,54,77,88,87,97,58,97,91,91,85,72,91,94,78,85,85,87,Lean Medium,Alexis Saelemaekers,67351528,Right,180,90,"['Tiki Taka', 'Technical', 'Rapid', 'First Touch', 'Trickster', 'Quick Step', 'Relentless', 'Trivela']","['Finesse Shot', 'Whipped Pass']","['LM', 'RM', 'RW', 'LW']","['RM Wide Playmaker', 'LM Wide Midfielder', 'RW Wide Playmaker']","['RM Wide Midfielder', 'LM Wide Playmaker', 'RW Inside Forward', 'LW Wide Playmaker']",4,4,72.0,67351528_215,215,67351528,wide_playmaker,89.265181610258,67351528_215_wide_playmaker
MOSTLY_EXPLOSIVE,92,85,98,91,91,86,95,90,81,91,91,81,9,6,9,12,12,54,77,88,87,97,58,97,91,91,85,72,91,94,78,85,85,87,Lean Medium,Alexis Saelemaekers,67351528,Right,180,90,"['Tiki Taka', 'Technical', 'Rapid', 'First Touch', 'Trickster', 'Quick Step', 'Relentless', 'Trivela']","['Finesse Shot', 'Whipped Pass']","['LM', 'RM', 'RW', 'LW']","['RM Wide Playmaker', 'LM Wide Midfielder', 'RW Wide Playmaker']","['RM Wide Midfielder', 'LM Wide Playmaker', 'RW Inside Forward', 'LW Wide Playmaker']",4,4,72.0,67351528_215,215,67351528,inside_forward,89.17301394019454,67351528_215_inside_forward
MOSTLY_EXPLOSIVE,93,92,96,84,82,83,86,83,89,87,86,81,7,14,15,13,14,99,88,91,77,81,86,89,82,82,88,63,88,89,70,79,85,84,Average Medium,Bryan Mbeumo,67351878,Right,171,87,"['Block', 'Intercept', 'Slide Tackle', 'Rapid', 'Quick Step', 'Relentless']",['Jockey'],"['RB', 'LB', 'RM', 'RW']","['RB Falseback', 'RM Inside Forward', 'RW Inside Forward']",['RB Attacking Wingback'],4,3,75.0,67351878_216,216,67351878,attacking_wingback,83.01686899310648,67351878_216_attacking_wingback
CONTROLLED_EXPLOSIVE,87,92,87,86,89,80,62,72,88,91,83,74,12,8,15,10,8,50,86,71,87,84,90,81,88,93,80,86,82,88,88,76,87,72,Average Short,Georgia Stanway,67352268,Right,162,87,"['Long Ball Pass', 'Jockey', 'Technical', 'Flair', 'First Touch']",['Pinged Pass'],"['CDM', 'CM']","['CDM Holding', 'CM Box to Box', 'CM Playmaker']",['CDM Deep-Lying Playmaker'],3,4,58.0,67352268_217,217,67352268,deep_lying_playmaker,83.27190281043796,67352268_217_deep_lying_playmaker
CONTROLLED,96,78,87,90,88,86,74,71,32,84,90,58,9,8,10,8,13,87,29,98,63,80,78,89,89,80,88,21,94,83,25,84,74,81,Average Medium,Loïs Openda,67352444,Right,177,88,"['Finesse Shot', 'Chip Shot', 'Power Shot', 'Dead Ball', 'Power Header', 'Rapid', 'Trivela']",['Quick Step'],['ST'],"['ST Advanced Forward', 'ST False 9', 'ST Target Forward']",['ST Poacher'],4,4,75.0,67352444_218,218,67352444,poacher,84.86903339244779,67352444_218_poacher
LENGTHY,81,86,72,73,89,86,80,83,82,84,72,70,11,12,9,14,7,90,83,95,87,90,86,81,85,90,90,82,85,89,84,95,83,79,,Uroš Račić,67353117,Right,193,85,"['Long Ball Pass', 'Tiki Taka', 'Slide Tackle', 'Press Proven', 'Relentless']",['Bruiser'],"['CDM', 'CM']","['CDM Centre-Half', 'CDM Deep-Lying Playmaker', 'CM Holding']","['CDM Holding', 'CM Box to Box']",4,4,,67353117_219,219,67353117,holding,81.41620141271173,67353117_219_holding
LENGTHY,81,86,72,73,89,86,80,83,82,84,72,70,11,12,9,14,7,90,83,95,87,90,86,81,85,90,90,82,85,89,84,95,83,79,,Uroš Račić,67353117,Right,193,85,"['Long Ball Pass', 'Tiki Taka', 'Slide Tackle', 'Press Proven', 'Relentless']",['Bruiser'],"['CDM', 'CM']","['CDM Centre-Half', 'CDM Deep-Lying Playmaker', 'CM Holding']","['CDM Holding', 'CM Box to Box']",4,4,,67353117_219,219,67353117,box_to_box,82.25214529778806,67353117_219_box_to_box
CONTROLLED,90,86,92,92,92,89,87,82,72,92,92,82,15,15,13,12,11,62,82,94,87,93,79,98,92,94,94,64,90,94,72,90,94,96,Lean Medium,Dani Olmo,67353124,Right,179,92,"['Finesse Shot', 'Incisive Pass', 'Technical', 'Flair', 'First Touch', 'Press Proven', 'Trivela']","['Quick Step', 'Tiki Taka']","['CAM', 'CM']","['CM Playmaker', 'CM Half-Winger', 'CAM Half Winger']","['CM Box to Box', 'CAM Playmaker', 'CAM Shadow Striker']",4,4,72.0,67353124_220,220,67353124,playmaker,89.32551446209175,67353124_220_playmaker
CONTROLLED,90,86,92,92,92,89,87,82,72,92,92,82,15,15,13,12,11,62,82,94,87,93,79,98,92,94,94,64,90,94,72,90,94,96,Lean Medium,Dani Olmo,67353124,Right,179,92,"['Finesse Shot', 'Incisive Pass', 'Technical', 'Flair', 'First Touch', 'Press Proven', 'Trivela']","['Quick Step', 'Tiki Taka']","['CAM', 'CM']","['CM Playmaker', 'CM Half-Winger', 'CAM Half Winger']","['CM Box to Box', 'CAM Playmaker', 'CAM Shadow Striker']",4,4,72.0,67353124_220,220,67353124,box_to_box,89.10243829587384,67353124_220_box_to_box
